ACID,Flight_instance_ID,Year,Month,Day,Hour,Minute,Second,ABRK,ELEV_1,ELEV_2,EVNT,FADF,FADS,FGC3,FIRE_1,FIRE_2,FIRE_3,FIRE_4,FLAP,FQTY_1,FQTY_2,FQTY_3,FQTY_4,GLS,GPWS,HDGS,HF1,HF2,HYDG,HYDY,ILSF,LATP,LMOD,LOC,LONP,MNS,MRK,MW,N1CO,OIPL,OIT_1,OIT_2,OIT_3,OIT_4,PACK,PH,POVT,PTRM,PUSH,SAT,SMKB,SMOK,SNAP,SPLG,SPLY,SPL_1,SPL_2,TAI,TAT,TCAS,TMAG,TMODE,VHF1,VHF2,VHF3,VMODE,VSPS,WAI_1,WAI_2,APUF_Mean,APUF_Min,APUF_Max,CCPC_Mean,CCPC_Min,CCPC_Max,CCPF_Mean,CCPF_Min,CCPF_Max,CWPC_Mean,CWPC_Min,CWPC_Max,CWPF_Mean,CWPF_Min,CWPF_Max,MSQT_1_Mean,MSQT_1_Min,MSQT_1_Max,MSQT_2_Mean,MSQT_2_Min,MSQT_2_Max,PI_Mean,PI_Min,PI_Max,PS_Mean,PS_Min,PS_Max,PSA_Mean,PSA_Min,PSA_Max,PT_Mean,PT_Min,PT_Max,RUDD_Mean,RUDD_Min,RUDD_Max,RUDP_Mean,RUDP_Min,RUDP_Max,SHKR_Mean,SHKR_Min,SHKR_Max,TOCW_Mean,TOCW_Min,TOCW_Max,ALT_Mean,ALT_Min,ALT_Max,ALTR_Mean,ALTR_Min,ALTR_Max,AOA1_Mean,AOA1_Min,AOA1_Max,AOA2_Mean,AOA2_Min,AOA2_Max,AOAC_Mean,AOAC_Min,AOAC_Max,AOAI_Mean,AOAI_Min,AOAI_Max,BAL1_Mean,BAL1_Min,BAL1_Max,BAL2_Mean,BAL2_Min,BAL2_Max,CAS_Mean,CAS_Min,CAS_Max,CASM_Mean,CASM_Min,CASM_Max,DA_Mean,DA_Min,DA_Max,GS_Mean,GS_Min,GS_Max,LATG_Mean,LATG_Min,LATG_Max,LONG_Mean,LONG_Min,LONG_Max,MACH_Mean,MACH_Min,MACH_Max,MH_Mean,MH_Min,MH_Max,N1T_Mean,N1T_Min,N1T_Max,NSQT_Mean,NSQT_Min,NSQT_Max,TAS_Mean,TAS_Min,TAS_Max,TH_Mean,TH_Min,TH_Max,TRK_Mean,TRK_Min,TRK_Max,TRKM_Mean,TRKM_Min,TRKM_Max,VIB_1_Mean,VIB_1_Min,VIB_1_Max,WD_Mean,WD_Min,WD_Max,WS_Mean,WS_Min,WS_Max,RALT_Mean,RALT_Min,RALT_Max,ROLL_Mean,ROLL_Min,ROLL_Max,VRTG_Mean,VRTG_Min,VRTG_Max,CTAC_Mean,CTAC_Min,CTAC_Max,FPAC_Mean,FPAC_Min,FPAC_Max,IVV_Mean,IVV_Min,IVV_Max,ACMT,AIL_1,AIL_2,ALTS,APFD,A_T,BLV,BPGR_1,BPGR_2,BPYR_1,BPYR_2,CALT,CASS,CRSS,DFGS,DWPT,EAI,FF
676,6.76E+14,2004,6,17,21,6,50,119.9835587,-4.56006012,83.26198501,1,15,15,24,0,0,0,0,94.3,7546.4,0,0,7733.6,-0.001091988,1,-61.08354013,1,1,1,1,2157669,47.73954577,5,-0.00331239,-97.90727955,719,7,0,0,15,109.6331787,117.154541,116.2143829,110.9762878,3,5,0,10.74985733,1,-34.075,1,0,1,1,1,64.42636986,72.93283768,0,-9.075,0,1,9,1,1,1,2,896,0,0,0,0,0,2168.5,2166.8,2170.2,2045.75,2044.8,2046.7,2007.8,1972.5,2043.1,2084,2075.6,2092.4,0,0,0,0,0,0,125.3203125,125.0875,125.553125,8.8813694,8.88014822,8.88259058,300.61875,300.578125,300.659375,425.7875,425.4375,426.1375,-1.147666168,-1.239726639,-1.055605698,2116.65,2116.4,2116.9,0.5,0,1,0,0,0,30019.2,30013.9,30024.6,-16.8,-358.4,414.4,-3.658420647,-3.884736527,-3.418920792,-4.039642228,-4.227507676,-3.827607621,-3.862764252,-4.10006627,-3.629857529,-3.862764252,-4.10006627,-3.629857529,30021.15,30015.3,30025.8,30021.45,30016.1,30025.9,272.0640625,271.35625,272.60625,274.75,274.75,274.75,3.607884479,3.537572479,3.673801971,436.415625,436.3875,436.45,-0.005895436,-0.016499937,0.006614077,0.037563971,0.033436477,0.042021644,0.729158844,0.72739799,0.730466092,-66.67266285,-66.72621872,-66.61361267,93.70742188,93.696875,93.71875,1,1,1,435.9625,435.025,436.6625,-59.79652474,-59.85008118,-59.738573,-56.16304257,-56.17471497,-56.14944718,-63.03918049,-63.05140183,-63.02503617,0.196875,0.190625,0.203125,-151.1015675,-152.5078175,-149.4140675,27.19336576,26.69531879,27.59180336,5500,5500,5500,0.342762988,0.087887656,0.584455167,0.991296029,0.928319979,1.053299284,-0.000134326,-0.019344581,0.015925117,-0.001105227,-0.009086086,0.0071321,24.13125,1,49.9,63.8,84.28693009,80.87044449,30000,1,1,15,0,19.53129959,46.3868351,0,0,271,-67.06007211,1,402526,0,5236
676,6.76E+14,2004,6,17,21,7,0,119.9835587,-4.623480225,83.29471817,1,15,15,24,0,0,0,0,94.4,7541.6,0,0,7716.8,-0.024374993,1,-61.08354013,1,1,1,1,2157669,47.75080666,5,-0.025127187,-97.93206376,719,7,0,0,15,109.9018005,116.8859253,116.3486938,110.9762878,3,5,0,10.75804062,1,-33.925,1,0,1,1,1,66.30686836,72.9674469,0,-8.8,0,1,9,1,1,1,2,896,0,0,0,0,0,2172.05,2168.9,2175.2,2049.1,2047.1,2051.1,1958.7,1935.5,1981.9,2121.9,2084.9,2158.9,0,0,0,0,0,0,125.6625,125.275,126.05,8.881955576,8.880832005,8.883079147,300.646875,300.609375,300.684375,426.5859375,426.140625,427.03125,-1.180398559,-1.305192948,-1.055604172,2116.85,2116.6,2117.1,0.5,0,1,0,0,0,30018.225,30011.8,30024,-79.2,-520,336,-3.694676102,-3.933077134,-3.405737961,-4.082488526,-4.315398301,-3.840790452,-3.89462365,-4.157195176,-3.629857529,-3.88693322,-4.179167832,-3.616673936,30021.525,30016.3,30027.9,30021.525,30016.2,30028.1,272.5828125,271.7875,273.38125,274.75,274.75,274.75,3.748508477,3.660618496,3.840792966,436.0125,435.9875,436.05,-0.008029026,-0.027879131,0.012049687,0.036001873,0.028559685,0.041107273,0.730683449,0.728891104,0.732513595,-66.77524445,-66.86024887,-66.69326126,93.421875,93.4046875,93.4375,1,1,1,436.8578125,435.8,437.91875,-59.87672283,-59.96213867,-59.79460251,-56.10509083,-56.11978409,-56.09177048,-63.00388748,-63.01844361,-62.99042999,0.203125,0.196875,0.209375,-148.2363331,-149.9765675,-146.6015675,28.23926463,27.49219398,28.88672581,5500,5500,5500,0.482697273,0.147212084,0.749245108,0.994529271,0.942054033,1.062455368,0.002424187,-0.021982492,0.02530431,-0.003651542,-0.015632011,0.0056666,-2.2875,-21.4,15.8,63.9,84.46082459,81.00342178,30000,1,1,15,0,19.53129959,45.89855271,0,0,271,-67.06007211,1,402001.2,0,5194
676,6.76E+14,2004,6,17,21,7,10,119.9835587,-4.539602661,83.23334579,1,15,15,24,0,0,0,0,94.1,7532,0,0,7715.2,-7.80E-05,1,-61.08354013,1,1,1,1,2157669,47.76222225,5,-0.001371992,-97.95680508,719,7,0,0,15,110.1704223,116.8859253,116.3486938,110.9762878,3,5,0,10.75190316,1,-33.95,1,0,1,1,1,63.32556686,72.90111008,0,-9.15,0,1,9,1,1,1,2,896,0,0,0,0,0,2163.45,2160.7,2166.2,2040.9,2039.5,2042.3,1961.1,1914.2,2008,2097.35,2085.5,2109.2,0,0,0,0,0,0,124.3515625,123.965625,124.7375,8.883225775,8.881906796,8.884544754,300.684375,300.6375,300.73125,424.9984375,424.55,425.446875,-1.159941292,-1.280643463,-1.039239121,2116.65,2116.5,2116.8,0.5,0,1,0,0,0,30012.675,30007.7,30017.9,-57.6,-419.2,360,-3.614475526,-3.91989354,-3.247534837,-3.996797265,-4.253874863,-3.722142686,-3.795748795,-4.078095139,-3.502416886,-3.795748795,-4.078095139,-3.502416886,30013.45,30006.7,30019.9,30013.475,30006.7,30020,271.0625,270.1125,272.18125,274.775,274.75,274.825,3.577122939,3.506810951,3.660618425,435.690625,435.6625,435.725,-0.006085929,-0.021427524,0.007985663,0.038948262,0.031709254,0.04481566,0.72650812,0.724052697,0.729287994,-66.61471131,-66.68557083,-66.55483658,93.34726563,93.328125,93.365625,1,1,1,434.546875,433.15625,436.05625,-59.6932563,-59.7621936,-59.63420593,-56.09287274,-56.10330917,-56.08243592,-63.01391327,-63.02448532,-63.00361512,0.21640625,0.215625,0.21875,-152.8945363,-154.82813,-150.8203175,26.81983061,26.19727173,27.39258461,5500,5500,5500,0.46127455,0.158198046,0.711892785,0.992783904,0.918019438,1.070237923,0.003431714,-0.015436608,0.02432731,-0.002100549,-0.011626268,0.0079137,-109.8875,-136.9,-80.7,63.9,84.39944992,81.0484314,30000,1,1,15,0,19.53129959,46.87511749,0,0,271,-67.06007211,1,397889.6,0,5157
676,6.76E+14,2004,6,17,21,7,20,119.9835587,-4.652121735,83.24766235,1,15,15,24,0,0,0,0,94.4,7524.8,0,0,7708,-0.001637986,1,-61.08354013,1,1,1,1,2157669,47.77344906,5,-0.002469591,-97.98153721,719,7,0,0,15,110.4390442,117.6917725,116.3486938,110.9762878,3,5,0,10.75394898,1,-33.825,1,0,1,1,1,63.56110916,72.95494995,0,-8.925,0,1,9,1,1,1,2,896,0,0,0,0,0,2165.15,2162.8,2167.5,2042.5,2041.3,2043.7,1990.45,1960.6,2020.3,2089.35,2082.7,2096,0,0,0,0,0,0,124.4046875,123.875,124.934375,8.885472965,8.883567715,8.887378216,300.76875,300.73125,300.80625,425.1640625,424.628125,425.7,-1.175284577,-1.24791069,-1.102658463,2116.75,2116.6,2116.9,0.5,0,1,0,0,0,30007.875,30003.3,30013.3,10,-352,361.6,-3.60348977,-3.853974808,-3.322241868,-3.982513894,-4.201140488,-3.744113816,-3.783663262,-4.020964707,-3.50681218,-3.783663262,-4.020964707,-3.50681218,30007.7,30001.2,30013,30007.675,30001.2,30013,271.3625,270.53125,272.21875,274.775,274.75,274.825,3.715549702,3.673801971,3.761691952,435.071875,435.0375,435.125,-0.008244947,-0.018481159,0.003058064,0.037373465,0.031302857,0.043393266,0.727259393,0.725230789,0.729369897,-66.76769173,-66.81081269,-66.72676804,93.546875,93.5328125,93.559375,1,1,1,435.0125,433.91875,436.14375,-59.82481453,-59.86766007,-59.78416626,-56.0811969,-56.08957398,-56.07309448,-63.02434952,-63.03272659,-63.0162471,0.215625,0.215625,0.215625,-150.2226613,-151.73438,-148.5703175,27.9404367,27.49219437,28.38867931,5500,5500,5500,0.030760472,-0.162593487,0.181268685,0.998134428,0.939078236,1.058106279,-0.005330747,-0.02081008,0.009574601,-0.005440676,-0.013287211,0.003224098,46.78125,24.7,67.9,63.4,84.43218384,81.02797012,30000,1,1,15,0,19.53129959,45.41027031,0,0,271,-67.06007211,1,395764,0,5187
676,6.76E+14,2004,6,17,21,7,30,119.9835587,-4.674625397,83.23334503,1,15,15,24,0,0,0,0,94.4,7512.8,0,0,7707.2,-0.016145977,1,-61.08354013,1,1,1,1,2157669,47.78460731,5,-0.017306787,-98.00625708,719,7,0,0,15,110.8419769,117.6917725,116.6173095,110.9762878,3,5,0,10.75394898,1,-33.95,1,0,1,1,1,63.10252152,72.94437409,0,-9.2,0,1,9,1,1,1,2,896,0,0,0,0,0,2164.55,2161.7,2167.4,2041.75,2040.2,2043.3,2108.4,2088.5,2128.3,2062.95,2057.6,2068.3,0,0,0,0,0,0,123.8328125,123.425,124.240625,8.880880928,8.879855156,8.8819067,300.625,300.5875,300.6625,424.48125,424.071875,424.890625,-1.159940529,-1.278596878,-1.04128418,2116.75,2116.5,2117,0.5,0,1,0,0,0,30017.275,30011.5,30023.6,1.2,-406.4,472,-3.581517304,-3.836397446,-3.326636399,-3.986908234,-4.227507676,-3.757296647,-3.779269685,-4.025360764,-3.55075673,-3.779269685,-4.025360764,-3.55075673,30018.8,30012.9,30025.1,30018.85,30012.9,30025.2,270.7015625,269.69375,271.51875,274.75625,274.75,274.775,3.702366191,3.64743495,3.761691928,434.090625,434.0625,434.1625,-0.009235531,-0.020360732,0.001178479,0.038859368,0.034655678,0.042885268,0.725777322,0.723271489,0.727807504,-67.18625901,-67.23432266,-67.14313843,93.70859375,93.6953125,93.725,1,1,1,434.01875,432.675,435.1125,-60.22017262,-60.2675502,-60.1774646,-56.49207394,-56.51473267,-56.46968949,-63.45802166,-63.482603,-63.43426392,0.1953125,0.19375,0.196875,-151.1367238,-152.7890675,-149.5546925,27.69141297,27.39258461,27.89063187,5500,5500,5500,-0.865148156,-1.121670955,-0.621808093,0.99083823,0.924657583,1.053070402,-0.024156316,-0.04093628,-0.007229806,-0.002527985,-0.010942388,0.005862,28.3625,1.4,52.8,63.4,83.91868668,80.60244598,30000,1,1,15,0,19.53129959,44.43370552,0,0,271,-67.06007211,1,393641.6,0,5216
676,6.76E+14,2004,6,17,21,7,40,119.9835587,-4.623480606,83.21902618,1,15,15,24,0,0,0,0,94.3,7511.2,0,0,7699.2,-0.007955998,1,-61.08354013,1,1,1,1,2157669,47.79562732,5,-0.009858795,-98.0310995,719,7,0,0,15,110.4390442,117.5574646,116.7516174,110.9762878,3,5,0,10.71712456,1,-34.2,1,0,1,1,1,61.99498825,72.95591126,0,-9.575,0,1,9,1,1,1,2,896,0,0,0,0,0,2162,2161.5,2162.5,2038.75,2038.4,2039.1,2034.9,2003.2,2066.6,2075.1,2072,2078.2,0,0,0,0,0,0,123.1671875,122.796875,123.5375,8.882688331,8.882297611,8.883079052,300.665625,300.6375,300.69375,423.8296875,423.46875,424.190625,-1.152780914,-1.219269562,-1.086292267,2116.95,2116.8,2117.1,0.5,0,1,0,0,0,30016.15,30012.1,30020.5,-53.2,-316.8,163.2,-3.530981721,-3.656224717,-3.379370774,-3.913300027,-4.034148301,-3.783663834,-3.729831208,-3.849578751,-3.62106923,-3.729831208,-3.849578751,-3.62106923,30016.05,30012.1,30020.4,30016.05,30012,30020.7,269.915625,269.38125,270.5375,274.75,274.75,274.75,3.390356749,3.353003549,3.427710008,434.3,434.275,434.325,-0.005654132,-0.010962725,0.000111663,0.043329763,0.040548456,0.046238053,0.723800693,0.722465086,0.725312692,-67.1767833,-67.20685761,-67.14973023,93.96484375,93.9515625,93.978125,1,1,1,432.653125,431.94375,433.46875,-60.18831322,-60.21921189,-60.16098587,-56.77372772,-56.78059418,-56.76741059,-63.76288502,-63.7693393,-63.75670578,0.1875,0.1875,0.1875,-154.5644581,-156.1640675,-153.281255,25.50000572,25.30078697,25.89844322,5500,5500,5500,0.628948488,0.45591891,0.793189225,0.992497778,0.95945034,1.032011604,0.004372073,-0.006838995,0.0163159,0.001550988,-0.003712607,0.0065459,-33.60625,-46,-20.7,63.5,84.20714645,80.79884338,30000,1,1,15,0,19.53129959,45.89855271,0,0,271,-67.06007211,1,393564.4,0,5245.6
676,6.76E+14,2004,6,17,21,7,50,119.9835587,-4.660305023,83.23948135,1,15,15,24,0,0,0,0,94.4,7504.8,0,0,7685.6,-3.90E-05,1,-61.08354013,1,1,1,1,2157669,47.8066998,5,-0.004743185,-98.05633405,719,7,0,0,15,109.7674896,117.4231568,116.6173095,110.9762878,3,5,0,10.75394898,1,-34.3,1,0,1,1,1,62.66989136,72.97802353,0,-9.4,0,1,9,1,1,1,2,896,0,0,0,0,0,2164.65,2162.9,2166.4,2042.1,2041.1,2043.1,1949.85,1924,1975.7,2102.4,2089.7,2115.1,0,0,0,0,0,0,124.4203125,123.825,125.015625,8.883470059,8.882004547,8.88493557,300.7125,300.659375,300.765625,425.1484375,424.534375,425.7625,-1.146643066,-1.2806427,-1.012643433,2116.9,2116.7,2117.1,0.5,0,1,0,0,0,30011.8,30004.6,30018.7,45.2,-476.8,526.4,-3.57272786,-3.83639592,-3.335425462,-3.960541237,-4.165984238,-3.761691178,-3.766085709,-4.051726426,-3.519995774,-3.766085709,-4.051726426,-3.519995774,30011.5,30002.8,30019.1,30010.675,30001.7,30018.2,271.2671875,270.0375,272.6625,274.76875,274.75,274.8,3.325537878,3.265113545,3.388159466,434.509375,434.4875,434.5375,-0.164569244,-0.549645972,0.007680857,0.041945466,0.03851645,0.045476067,0.727056219,0.724058998,0.730472392,-66.85928738,-66.91682617,-66.80312226,94.26679688,94.2453125,94.2875,0.875,0.6,1,434.5625,432.9375,436.425,-59.84815933,-59.90391342,-59.79295456,-56.49921429,-56.51857712,-56.4801265,-63.51061661,-63.52874329,-63.49303925,0.1875,0.1875,0.1875,-151.2597707,-154.26563,-148.4296925,25.02686124,24.70313072,25.59961529,5500,5500,5500,1.340017386,1.085416838,1.613843429,0.34768647,-1.652527523,1.085574198,0.019497256,0.000293097,0.040154699,-0.00109912,-0.010942365,0.0073275,64.24375,41.2,87.5,63.3,84.49560318,81.00342331,30000,1,1,15,0,19.53129959,45.89855271,0,0,271,-67.06007211,1,393485.2,0,5303.8
676,6.76E+14,2004,6,17,21,8,0,119.9835587,-4.75850296,83.31313019,1,15,15,24,0,0,0,0,94.3,7492.8,0,0,7673.6,-0.001676985,1,-61.08354013,1,1,1,1,2157669,47.8178749,5,-0.001940389,-98.08116728,719,7,0,0,15,110.1704223,117.4231568,116.4830017,110.9762878,3,5,0,10.75190316,1,-34.075,1,0,1,1,1,64.47155495,72.94821777,0,-9.3,0,1,9,1,1,1,2,896,0,0,0,0,0,2167,2161.8,2172.2,2044.55,2041,2048.1,1966.05,1925.7,2006.4,2113.7,2082.4,2145,0,0,0,0,0,0,124.0515625,123.51875,124.584375,8.879171181,8.877217293,8.881125069,300.5875,300.546875,300.628125,424.659375,424.14375,425.175,-1.183467674,-1.290872193,-1.076063156,2116.7,2116.4,2117,0.5,0,1,0,0,0,30021.575,30015.7,30027.8,2.4,-384,369.6,-3.661716546,-3.968231858,-3.344214524,-4.066009606,-4.359343613,-3.71774434,-3.832002915,-4.20553502,-3.462866105,-3.836397256,-4.209929551,-3.476049699,30021.9,30015.1,30029.2,30021.975,30015,30029.3,270.7640625,269.8375,271.6125,274.75,274.75,274.75,3.63315286,3.537572503,3.735324955,434.409375,434.3875,434.4375,-0.146624151,-0.452109957,0.005547237,0.039430866,0.035366857,0.043545675,0.725966318,0.723680991,0.728059495,-66.85777695,-66.94154541,-66.77290985,94.30429688,94.2890625,94.315625,0.875,0.6,1,434.025,432.78125,435.1625,-59.82371533,-59.90830719,-59.73912384,-56.17045796,-56.18954651,-56.15329239,-63.20452015,-63.22388336,-63.18707993,0.1875,0.1875,0.1875,-150.9960988,-153.562505,-148.64063,27.29297533,26.49609985,27.99024124,5500,5500,5500,0.267096889,-0.169184643,0.685526257,0.437586933,-2.524407578,1.072984743,-0.003254626,-0.024718116,0.018563,6.72E-05,-0.01133318,0.010747,28.39375,0,56,63.4,84.37285614,81.04638443,30000,1,1,15,0,19.53129959,45.89855271,0,0,271,-67.06007211,1,393408.4,0,5318.6
676,6.76E+14,2004,6,17,21,8,10,119.9835587,-4.760548401,83.28244248,1,15,15,24,0,0,0,0,94.3,7492.8,0,0,7664.8,-0.025739999,1,-61.08354013,1,1,1,1,2157669,47.82906763,5,-0.026224786,-98.10589328,719,7,0,0,15,109.9018005,117.154541,116.3486938,110.707666,3,5,0,10.75394898,1,-34.225,1,0,1,1,1,68.74113388,72.93475876,0,-9.45,0,1,9,1,1,1,2,896,0,0,0,0,0,2164.75,2162.3,2167.2,2042.2,2040.2,2044.2,2031.7,1989.4,2074,2082.45,2071.8,2093.1,0,0,0,0,0,0,124.196875,123.3375,125.05625,8.881516028,8.879952812,8.883079243,300.6265625,300.59375,300.659375,424.9671875,424.159375,425.775,-1.176307106,-1.307238388,-1.045375824,2116.6,2116.4,2116.8,0.5,0,1,0,0,0,30017.7,30010.3,30025.4,-100.8,-608,414.4,-3.616673173,-3.994600571,-3.203589524,-3.978119744,-4.31100377,-3.599095048,-3.77817048,-4.104461564,-3.427709855,-3.781466378,-4.122039689,-3.405737199,30019.05,30010.2,30027.3,30019.075,30009.9,30027.4,270.9875,269.7625,272.075,274.7625,274.75,274.8,3.717746961,3.612278938,3.832003927,434.425,434.4,434.45,-0.002682331,-0.023561132,0.019009268,0.041272366,0.035265267,0.048930454,0.726459295,0.723429,0.729124194,-67.12377522,-67.21235001,-67.03547546,94.38125,94.3609375,94.4,0.975,0.9,1,434.1640625,432.5125,435.60625,-60.06746723,-60.15604202,-59.97916748,-56.32687199,-56.35763352,-56.29720947,-63.38345425,-63.41558869,-63.35241883,0.1875,0.1875,0.1875,-151.3476613,-153.7734425,-148.9921925,27.89063173,27.19336586,28.68750706,5500,5500,5500,-0.312826826,-0.904148582,0.317494917,0.887203753,0.037441158,1.105488443,-0.009910432,-0.03771219,0.017683709,-0.001196823,-0.012798678,0.0089884,-45.04375,-74.6,-12.7,63.4,84.13963471,80.89294739,30000,1,1,15,0,19.53129959,44.92198792,0,0,271.025,-67.06007211,1,393331.2,0,5325.2
676,6.76E+14,2004,6,17,21,8,20,119.9835587,-4.756457901,83.23743591,1,15,15,24,0,0,0,0,94.2,7484.8,0,0,7670.4,-0.00171599,1,-61.08354013,1,1,1,1,2157669,47.84010525,5,-0.001901191,-98.13074795,719,7,0,0,15,109.6331787,116.6173095,116.3486938,110.5733551,3,5,0,10.76008644,1,-34.6,1,0,1,1,1,70.97542877,72.9030304,0,-10.05,0,1,9,0.8,1,1,2,896,0,0,0,0,0,2162.7,2158.9,2166.5,2040.25,2037.8,2042.7,2054.7,2012.8,2096.6,2075.2,2066.7,2083.7,0,0,0,0,0,0,123.4796875,122.79375,124.165625,8.881662655,8.879464436,8.883860874,300.578125,300.525,300.63125,423.95625,423.3,424.6125,-1.172215462,-1.297009659,-1.047421265,2116.85,2116.7,2117,0.5,0,1,0,0,0,30018.575,30009.3,30026.9,1.2,-593.6,564.8,-3.53317746,-3.897920884,-3.146460618,-3.911103905,-4.231901444,-3.594702805,-3.739719285,-4.08248967,-3.379370011,-3.739719285,-4.08248967,-3.379370011,30019.975,30012.3,30026.5,30019.975,30012.2,30026.6,270.14375,269.21875,271.05,274.7625,274.75,274.8,3.873751712,3.827609468,3.919893956,434.540625,434.5125,434.575,-0.008117932,-0.020970333,0.00666486,0.043202767,0.036738479,0.049743247,0.724380295,0.722099692,0.726616794,-67.67746975,-67.71825592,-67.63201477,94.47890625,94.4609375,94.4953125,1,1,1,432.5765625,431.33125,433.7875,-60.59836685,-60.63832886,-60.55208847,-56.69916031,-56.7113826,-56.68666336,-63.77867539,-63.79185898,-63.76549179,0.1875,0.1875,0.1875,-155.0390675,-157.218755,-153.14063,29.23535886,28.886726,29.58399181,5500,5500,5500,-0.129360567,-0.319693165,0.070310166,0.993613643,0.895358372,1.097477007,-0.009849378,-0.030287004,0.013580307,0.002869939,-0.008597568,0.0131895,-27.09375,-65.5,10.9,63.3,84.20919189,80.73951568,30000,1,1,15,0,19.53129959,44.92198792,0,0,271,-67.06007211,1,393256.8,0,5343.4
676,6.76E+14,2004,6,17,21,8,30,119.9835587,-4.852609253,83.25585098,1,15,15,24,0,0,0,0,94.3,7477.6,0,0,7653.6,-0.002339985,1,-61.08354013,1,1,1,1,2157669,47.85117696,5,-0.002998792,-98.15563326,719,7,0,0,15,109.6331787,116.6173095,116.3486938,110.1704223,3,5,0,10.75190316,1,-34.3,1,0,1,1,1,71.21385574,72.90976257,0,-9.575,0,1,9,1,1,1,2,896,0,0,0,0,0,2163.45,2161.4,2165.5,2040.7,2039.5,2041.9,2057.55,2020.3,2094.8,2072,2066.8,2077.2,0,0,0,0,0,0,123.66875,123.203125,124.134375,8.88508215,8.884056282,8.886108017,300.75,300.703125,300.796875,424.5265625,423.996875,425.05625,-1.180398941,-1.272460175,-1.088337708,2116.65,2116.5,2116.8,0.5,0,1,0,0,0,30012.475,30006.2,30020.1,-23.2,-464,516.8,-3.541967858,-3.788059891,-3.313452805,-3.94516076,-4.174773301,-3.735324753,-3.741915787,-3.981413926,-3.51560048,-3.741915787,-3.981413926,-3.51560048,30011.65,30006.5,30017.2,30011.675,30006.5,30017.2,270.4546875,269.5125,271.43125,274.75,274.75,274.75,4.051729012,3.994600487,4.104463005,435.09375,435.0625,435.125,-0.007889327,-0.020157516,0.003921676,0.044561666,0.039126074,0.049387658,0.725074865,0.722773796,0.727505088,-67.92740147,-67.97368042,-67.87755234,94.62226563,94.615625,94.628125,1,1,1,433.328125,432.0875,434.64375,-60.82536404,-60.87122986,-60.77620194,-56.74736054,-56.75697357,-56.7377475,-63.8492593,-63.85832245,-63.83964646,0.1875,0.1875,0.1875,-154.6347707,-156.23438,-153.14063,30.48047638,29.98242951,31.07813263,5500,5500,5500,0.345921543,0.097775252,0.597638403,0.997047162,0.930151129,1.063599777,-0.001196824,-0.022080202,0.016609007,-0.000207615,-0.009574605,0.0080114,-9.66875,-29.3,5.8,63.3,84.14577026,80.84384995,30000,1,1,15,0,19.53129959,45.41027031,0,0,271,-67.06007211,1,351912.8,0,5362.2
676,6.76E+14,2004,6,17,21,8,40,119.9835587,-4.79941864,83.24766388,1,15,15,24,0,0,0,0,94.3,7464,0,0,7648,-0.028079994,1,-61.08354013,1,1,1,1,2157669,47.86219774,5,-0.02638159,-98.18052163,719,7,0,0,15,109.6331787,116.3486938,116.3486938,110.0361114,3,5,0,10.7559948,1,-33.975,1,0,1,1,1,71.27538376,72.91937561,0,-9.525,0,1,9,1,1,1,2,896,0,0,0,0,0,2159.05,2157,2161.1,2036.45,2035.3,2037.6,2016.05,1965.8,2066.3,2096.3,2081.9,2110.7,0,0,0,0,0,0,121.9625,121.421875,122.503125,8.882492924,8.881027413,8.883958435,300.659375,300.609375,300.709375,422.9671875,422.3875,423.546875,-1.153803253,-1.27041359,-1.037192917,2116.85,2116.6,2117.1,0.5,0,1,0,0,0,30015.15,30006.6,30023.9,58,-478.4,544,-3.434301652,-3.695773972,-3.155250443,-3.84189042,-4.086882676,-3.603488816,-3.613377084,-3.845184983,-3.383765305,-3.613377084,-3.845184983,-3.383765305,30014.825,30009.2,30020.6,30014.85,30009.2,30020.6,268.759375,267.9125,269.56875,274.75,274.75,274.75,3.900118709,3.814425969,3.985811472,435.496875,435.4375,435.575,-0.006581235,-0.019547939,0.006258464,0.016647071,-0.072176719,0.049946463,0.720915297,0.718754399,0.72293129,-67.80559418,-67.87810242,-67.72869141,94.6265625,94.6234375,94.6296875,1,1,1,431.0828125,429.91875,432.175,-60.68021214,-60.75368073,-60.60372116,-56.75395386,-56.76796143,-56.73939698,-63.87851173,-63.89128296,-63.86436722,0.1875,0.1875,0.1875,-159.5214894,-162.000005,-157.5703175,29.70850353,29.08594494,30.38086681,5500,5500,5500,0.911563359,0.591046844,1.283164826,0.994386178,0.927404308,1.067720032,0.009073889,-0.008793019,0.0307755,0.004793403,-0.004982722,0.0142642,24.525,6.3,47.5,63.4,84.27056503,80.82339249,30000,1,1,15,0,19.53129959,45.41027031,0,0,271,-67.06007211,1,340694.4,0,5359.4
