ACID,Flight_instance_ID,Year,Month,Day,Hour,Minute,Second,ABRK,ELEV_1,ELEV_2,EVNT,FADF,FADS,FGC3,FIRE_1,FIRE_2,FIRE_3,FIRE_4,FLAP,FQTY_1,FQTY_2,FQTY_3,FQTY_4,GLS,GPWS,HDGS,HF1,HF2,HYDG,HYDY,ILSF,LATP,LMOD,LOC,LONP,MNS,MRK,MW,N1CO,OIPL,OIT_1,OIT_2,OIT_3,OIT_4,PACK,PH,POVT,PTRM,PUSH,SAT,SMKB,SMOK,SNAP,SPLG,SPLY,SPL_1,SPL_2,TAI,TAT,TCAS,TMAG,TMODE,VHF1,VHF2,VHF3,VMODE,VSPS,WAI_1,WAI_2,APUF_Mean,APUF_Min,APUF_Max,CCPC_Mean,CCPC_Min,CCPC_Max,CCPF_Mean,CCPF_Min,CCPF_Max,CWPC_Mean,CWPC_Min,CWPC_Max,CWPF_Mean,CWPF_Min,CWPF_Max,MSQT_1_Mean,MSQT_1_Min,MSQT_1_Max,MSQT_2_Mean,MSQT_2_Min,MSQT_2_Max,PI_Mean,PI_Min,PI_Max,PS_Mean,PS_Min,PS_Max,PSA_Mean,PSA_Min,PSA_Max,PT_Mean,PT_Min,PT_Max,RUDD_Mean,RUDD_Min,RUDD_Max,RUDP_Mean,RUDP_Min,RUDP_Max,SHKR_Mean,SHKR_Min,SHKR_Max,TOCW_Mean,TOCW_Min,TOCW_Max,ALT_Mean,ALT_Min,ALT_Max,ALTR_Mean,ALTR_Min,ALTR_Max,AOA1_Mean,AOA1_Min,AOA1_Max,AOA2_Mean,AOA2_Min,AOA2_Max,AOAC_Mean,AOAC_Min,AOAC_Max,AOAI_Mean,AOAI_Min,AOAI_Max,BAL1_Mean,BAL1_Min,BAL1_Max,BAL2_Mean,BAL2_Min,BAL2_Max,CAS_Mean,CAS_Min,CAS_Max,CASM_Mean,CASM_Min,CASM_Max,DA_Mean,DA_Min,DA_Max,GS_Mean,GS_Min,GS_Max,LATG_Mean,LATG_Min,LATG_Max,LONG_Mean,LONG_Min,LONG_Max,MACH_Mean,MACH_Min,MACH_Max,MH_Mean,MH_Min,MH_Max,N1T_Mean,N1T_Min,N1T_Max,NSQT_Mean,NSQT_Min,NSQT_Max,TAS_Mean,TAS_Min,TAS_Max,TH_Mean,TH_Min,TH_Max,TRK_Mean,TRK_Min,TRK_Max,TRKM_Mean,TRKM_Min,TRKM_Max,VIB_1_Mean,VIB_1_Min,VIB_1_Max,WD_Mean,WD_Min,WD_Max,WS_Mean,WS_Min,WS_Max,RALT_Mean,RALT_Min,RALT_Max,ROLL_Mean,ROLL_Min,ROLL_Max,VRTG_Mean,VRTG_Min,VRTG_Max,CTAC_Mean,CTAC_Min,CTAC_Max,FPAC_Mean,FPAC_Min,FPAC_Max,IVV_Mean,IVV_Min,IVV_Max,ACMT,AIL_1,AIL_2,ALTS,APFD,A_T,BLV,BPGR_1,BPGR_2,BPYR_1,BPYR_2,CALT,CASS,CRSS,DFGS,DWPT,EAI,FF
676,6.76E+14,2004,8,24,18,28,7.5,119.9835587,-5.494990158,42.6017109,1,15,15,24,0,0,0,0,94.5,7149.6,0,0,7239.2,-0.001559975,1,107.9289169,1,1,1,1,2303397,41.766451,5,-0.007291187,-79.40197352,719,7,0,0,15,101.574585,107.0812989,103.1863098,102.7833832,3,5,0,10.83578033,1,-32.75,1,0,1,1,1,69.38046417,53.27509117,0,-7.75,0,1,9,1,1,1,2,0,0,0,0,0,0,2179.65,2179.3,2180,2048.05,2047.8,2048.3,1974.55,1966.8,1982.3,2097.8,2097.5,2098.1,0,0,0,0,0,0,142.621875,142.5625,142.68125,10.16250958,10.16197224,10.16304693,343.9859375,343.965625,344.00625,486.6109375,486.553125,486.66875,-1.246887016,-1.254046631,-1.239727402,2023.25,2023.1,2023.4,0.5,0,1,0,0,0,27021.2,27019.5,27023,26.8,-48,115.2,-4.144011582,-4.165984238,-4.122038926,-4.572478379,-4.605437363,-4.535124863,-4.358244981,-4.385710801,-4.332976426,-4.358244981,-4.385710801,-4.332976426,27021.45,27020,27023.4,27022.05,27020.5,27023.9,289.603125,289.49375,289.70625,293,293,293,1.761095861,1.753405488,1.766588986,438.61875,438.5875,438.6375,0.001648363,1.01E-05,0.003261244,0.03367776,0.033131671,0.034401643,0.727690941,0.727429485,0.727946097,110.0356417,110.0231453,110.0478638,92.43554688,92.4203125,92.45,1,1,1,436.209375,436.075,436.34375,100.8854019,100.8734543,100.8976242,102.6737854,102.6663696,102.6817505,111.8240253,111.814962,111.8325394,0.1875,0.1875,0.1875,-1.14258125,-1.6171915,-0.8437525,13.42236659,13.24805002,13.6464879,5500,5500,5500,0.293875508,0.266959807,0.321889809,0.993270355,0.987376213,0.999050045,0.006606962,0.0040057,0.0088907,-0.001056405,-0.001954056,-3.20E-09,20.61875,18.1,23.2,63.5,84.78610687,81.14253693,27000,1,1,15,0,31.73836232,48.82824707,0,0,288.3,110.9171753,1,51582.8,0,5614.8
676,6.76E+14,2004,8,24,18,28,17.5,119.9835587,-4.772824097,42.6017109,1,15,15,24,0,0,0,0,94.2,7140,0,0,7232,-0.001559975,1,107.9289169,1,1,1,1,2303397,41.76188438,5,-0.006526785,-79.37538181,719,7,0,0,15,101.7088959,107.0812989,103.5892334,102.6490723,3,5,0,10.83578033,1,-32.775,1,0,1,1,1,69.51025238,54.2422596,0,-7.9,0,1,9,1,1,1,2,0,0,0,0,0,0,2191.15,2183.1,2199.2,2048.25,2048,2048.5,1976.85,1962.4,1991.3,2098.8,2098.5,2099.1,0,0,0,0,0,0,142.0046875,141.90625,142.103125,10.16177683,10.16148367,10.16206999,343.965625,343.95625,343.975,486.0203125,485.909375,486.13125,-1.264275742,-1.286779404,-1.24177208,2023.1,2023,2023.2,0.5,0,1,0,0,0,27022.9,27021.7,27024.1,13.2,-86.4,112,-4.103362168,-4.139617051,-4.06491002,-4.540618027,-4.565886582,-4.513152207,-4.325285996,-4.350554551,-4.293425644,-4.325285996,-4.350554551,-4.293425644,27022.85,27021.4,27024.5,27023.725,27022.3,27025.5,289.0203125,288.86875,289.18125,293,293,293,1.791857335,1.779772472,1.80174495,438.6,438.575,438.625,0.001788079,-0.00080272,0.004429662,0.033677766,0.03292849,0.034401667,0.726380546,0.726024592,0.726761693,110.2093582,110.1961746,110.2219925,92.17929688,92.1703125,92.184375,1,1,1,435.4203125,435.2375,435.625,101.0374222,101.0245133,101.0497818,102.8536835,102.8481903,102.8586273,112.0264435,112.020401,112.0319367,0.1875,0.1875,0.1875,-3.69141125,-4.4296925,-3.0234425,13.94531631,13.94531631,13.94531631,5500,5500,5500,0.121120529,0.074704566,0.157099671,0.66479885,-0.323305225,1.000194502,0.003541626,-0.000488516,0.0067413,-0.000427448,-0.001954032,0.0004885,-2.75,-6.7,0.7,63.4,84.81474686,81.14049149,27000,1,1,15,0,32.2266449,48.82824707,0,0,288.25,110.4162026,1,51506,0,5562.4
676,6.76E+14,2004,8,24,18,28,27.5,119.9835587,-4.500731278,42.59557343,1,15,15,24,0,0,0,0,94.2,7134.4,0,0,7223.2,-0.026363989,1,107.9289169,1,1,1,1,2303397,41.75735261,5,-0.028008385,-79.34887894,719,7,0,0,15,101.9775177,107.3499146,104.1264648,102.9176941,3,5,0,10.82555237,1,-32.8,1,0,1,1,1,69.42661209,50.67065888,0,-8,0,1,9,1,1,1,2,0,0,0,0,0,0,2192.35,2190.8,2193.9,2049.65,2049.5,2049.8,1996.15,1982,2010.3,2098.8,2098.6,2099,0,0,0,0,0,0,141.8578125,141.78125,141.934375,10.16260719,10.1620698,10.16314459,343.9890625,343.96875,344.009375,485.9171875,485.84375,485.990625,-1.242795753,-1.256092453,-1.229499054,2023,2022.8,2023.2,0.5,0,1,0,0,0,27020.65,27018.7,27022.5,-25.6,-126.4,97.6,-4.097869004,-4.130827988,-4.069304551,-4.538420762,-4.574675645,-4.504363145,-4.315398301,-4.34616002,-4.293425645,-4.315398301,-4.34616002,-4.293425645,27020.775,27019.2,27022.6,27021.625,27019.9,27023.6,288.89375,288.75,289.025,293,293,293,1.80833672,1.792955947,1.81932298,438.625,438.625,438.625,0.00162296,-0.001158345,0.004429662,0.032826871,0.031963265,0.033690465,0.726037194,0.725684387,0.726327002,110.2653885,110.2544022,110.2747269,92.0390625,92.0328125,92.0453125,1,1,1,435.1953125,435.01875,435.35625,101.0714798,101.0607681,101.0816422,102.9061405,102.9047684,102.9080612,112.0993652,112.0984039,112.1006012,0.1875,0.1875,0.1875,-4.4296925,-5.1328175,-3.8671925,13.94531631,13.94531631,13.94531631,5500,5500,5500,-0.126614262,-0.171382564,-0.076902505,-0.043589461,-2.940318918,1.001339006,-0.000885409,-0.003908015,0.001856294,-0.000873218,-0.001856354,0.000195397,-28.525,-32.1,-23.8,63.5,84.77996903,81.1323082,27000,1,1,15,0,32.2266449,48.82824707,0,0,288.25,110.9171753,1,51427.6,0,5528.4
676,6.76E+14,2004,8,24,18,28,37.5,119.9835587,-4.386168289,42.59966507,1,15,15,24,0,0,0,0,94.3,7126.4,0,0,7216,-0.00070199,1,107.9289169,1,1,1,1,2303397,41.75276952,5,-0.003116393,-79.32232093,719,7,0,0,15,102.1118286,107.6185303,103.992157,102.9176941,3,5,0,10.82759819,1,-32.75,1,0,1,1,1,69.43237992,53.8461628,0,-8,0,1,9,1,1,1,2,0,0,0,0,0,0,2189.15,2184.9,2193.4,2050.25,2050,2050.5,1942.8,1933.5,1952.1,2101.85,2101.5,2102.2,0,0,0,0,0,0,141.4578125,141.409375,141.50625,10.16529417,10.1648056,10.16578274,344.08125,344.065625,344.096875,485.5421875,485.4875,485.596875,-1.256092644,-1.268367005,-1.243818283,1922.05,1820.7,2023.4,0.5,0,1,0,0,0,27014.875,27013.4,27016.2,-66,-142.4,19.2,-4.059416856,-4.073699082,-4.038542832,-4.505461778,-4.539519395,-4.469206895,-4.28793248,-4.315398301,-4.262663926,-4.28793248,-4.315398301,-4.262663926,27015.175,27013.4,27017,27015.975,27014,27018,288.4734375,288.36875,288.575,293.13125,293.05,293.2,1.935777229,1.924790979,1.94676348,438.509375,438.4875,438.525,0.003540662,0.001737261,0.005394852,0.033728564,0.033182466,0.034300065,0.724985091,0.72473309,0.725237095,110.2320175,110.2219925,110.2406693,92.06367188,92.05625,92.0703125,1,1,1,434.5984375,434.45625,434.7375,101.0164108,101.0069351,101.0256119,102.979332,102.9734268,102.9866104,112.1950762,112.1879357,112.2016678,0.1875,0.1875,0.1875,-5.150395625,-5.6953175,-4.64063,15.16553116,15.04101944,15.33984756,5500,5500,5500,0.144465904,0.114254403,0.172480205,0.774556357,-0.756155109,0.999050045,0.005501731,0.0031264,0.0080114,-0.001160215,-0.001954056,-0.000293106,-49.275,-51.7,-46.6,63.4,84.8311142,81.17117768,27000,1,1,15,0,32.71492749,49.31652985,0,0,288.45,110.9171753,1,51348,0,5520
676,6.76E+14,2004,8,24,18,28,47.5,119.9835587,-4.427083206,42.59761925,1,15,15,24,0,0,0,0,94.3,7119.2,0,0,7212,-0.001559975,1,107.9289169,1,1,1,1,2303397,41.7481512,5,-0.003841587,-79.29583338,719,7,0,0,15,102.6490723,108.0214539,104.2607727,103.052002,3,5,0,10.83168945,1,-32.775,1,0,1,1,1,69.55063095,60.58461456,0,-8,0,1,9,1,1,1,2,0,0,0,0,0,0,2220.55,2214.6,2226.5,2050.5,2050.1,2050.9,1979.6,1971.1,1988.1,2102.2,2101.8,2102.6,0,0,0,0,0,0,141.2140625,141.1125,141.315625,10.16724816,10.166955,10.16754131,344.146875,344.134375,344.159375,485.4296875,485.325,485.534375,-1.243818474,-1.256092835,-1.231544113,1618.6,1213.8,2023.4,0.5,0,1,0,0,0,27010.6,27009.2,27011.8,24.8,-44.8,80,-4.023161973,-4.060515488,-3.985808457,-4.47909459,-4.526335801,-4.425261582,-4.249480332,-4.284636582,-4.218718613,-4.251677598,-4.289031113,-4.218718613,27010.55,27009.1,27012.2,27011.45,27009.9,27013.2,288.2515625,288.1,288.38125,293.24375,293.225,293.25,2.152206403,2.144516039,2.162094021,438.315625,438.275,438.3375,0.001419765,-9.15E-05,0.003210449,0.035062066,0.034503258,0.035671675,0.724397616,0.724046391,0.724707896,110.1185842,110.1093834,110.1275101,92.31132813,92.303125,92.3203125,1,1,1,434.2453125,434.05,434.4125,100.8807329,100.8707085,100.8899338,103.0588455,103.0508804,103.065712,112.2968369,112.2895584,112.302742,0.1875,0.1875,0.1875,-4.306645625,-4.781255,-3.79688,16.93359756,16.93359756,16.93359756,5500,5500,5500,-0.43587004,-0.494370458,-0.373524534,0.997476321,0.986231566,1.008205986,-0.006075713,-0.008793023,-0.003028694,-0.002454741,-0.003614856,-0.001270137,15.6375,8.6,21.9,63.4,84.80042648,81.14867478,27000,1,1,15,0,32.2266449,48.82824707,0,0,288.5,110.9171753,1,51270,0,5557.4
676,6.76E+14,2004,8,24,18,28.3,39.5,119.9835587,-4.609159851,42.59761925,1,15,15,24,0,0,0,0,94.5,7111.2,0,0,7202.4,-0.020942982,1,107.9289169,1,1,1,1,2303397,41.7435685,5,-0.015640792,-79.26929988,719,7,0,0,15,102.5147614,108.2900696,104.2607727,103.052002,3,5,0,10.83373489,1,-32.75,1,0,1,1,1,69.70926209,58.40031433,0,-8,0,1,9,1,1,1,2,0,0,0,0,0,0,2200.1,2196.8,2203.4,2050.35,2050.1,2050.6,2010.45,2005.1,2015.8,2098.9,2098.7,2099.1,0,0,0,0,0,0,140.9046875,140.83125,140.978125,10.1660758,10.16578264,10.16636896,344.10625,344.096875,344.115625,485.046875,484.978125,485.115625,-1.244841194,-1.254047013,-1.235635376,1922,1820.6,2023.4,0.5,0,1,0,0,0,27013,27011.5,27014.6,18.4,-67.2,102.4,-4.016570176,-4.047331894,-3.99459752,-4.47140416,-4.499968613,-4.442839707,-4.248381699,-4.27584752,-4.223113144,-4.248381699,-4.27584752,-4.223113144,27013.1,27012,27014.3,27013.775,27012.4,27015.2,287.9140625,287.775,288.05,293.2375,293.2,293.25,2.06431635,2.047836972,2.074203968,438.071875,438.05,438.1,0.002562758,0.000772095,0.004175651,0.03600187,0.035417688,0.036840069,0.723655798,0.723334497,0.723983395,110.0470392,110.0401733,110.054454,92.61992188,92.609375,92.6296875,1,1,1,433.8140625,433.675,433.96875,100.7873535,100.7806244,100.793808,102.8745556,102.8696121,102.8789497,112.1332815,112.1291618,112.1374008,0.1875,0.1875,0.1875,-5.607426875,-5.9765675,-5.20313,15.93750381,15.93750381,15.93750381,5500,5500,5500,-0.45935282,-0.484483188,-0.430651897,0.996131569,0.988978434,1.003628016,-0.006045189,-0.008597566,-0.003810306,-0.001233494,-0.002344872,-9.77E-05,24.275,20.2,28.1,63.6,84.74314346,81.1098053,27000,1,1,15,0,31.25007973,48.82824707,0,0,288.5,110.9171753,1,49400.4,0,5615
676,6.76E+14,2004,8,24,18,29,7.5,119.9835587,-4.74622879,42.59557343,1,15,15,24,0,0,0,0,94.3,7101.6,0,0,7195.2,-0.008150994,1,107.9289169,1,1,1,1,2303397,41.73901911,5,-0.009858789,-79.24282765,719,7,0,0,15,102.5147614,108.1557617,104.2607727,103.052002,3,5,0,10.83373489,1,-32.75,1,0,1,1,1,69.75540924,53.26547699,0,-8,0,1,9,1,1,1,2,0,0,0,0,0,0,2183.3,2182.5,2184.1,2050.7,2050.4,2051,1939.35,1925,1953.7,2100.35,2099.8,2100.9,0,0,0,0,0,0,140.29375,140.23125,140.35625,10.16504989,10.16441479,10.16568499,344.0703125,344.053125,344.0875,484.403125,484.33125,484.475,-1.244841385,-1.256092835,-1.233589935,2023.1,2023,2023.2,0.5,0,1,0,0,0,27015.125,27012.5,27017.5,-6,-132.8,118.4,-4.003386582,-4.047331895,-3.968230332,-4.473601426,-4.517546738,-4.434050645,-4.242888535,-4.27584752,-4.209929551,-4.242888535,-4.27584752,-4.209929551,27015.325,27013.8,27016.9,27016.025,27014.4,27017.6,287.346875,287.2125,287.4875,293.18125,293.125,293.25,2.218123835,2.201644468,2.232405949,438.15,438.1375,438.175,0.002854863,0.000314867,0.005445659,0.037906873,0.037043285,0.03902446,0.72235484,0.722061884,0.722666699,109.9209747,109.9116363,109.9314118,92.94726563,92.934375,92.9609375,1,1,1,433.08125,432.9,433.25,100.6394516,100.630114,100.6498879,102.8799116,102.8767532,102.8844429,112.1610193,112.1566254,112.1654137,0.1859375,0.18125,0.1875,-7.224614375,-7.6640675,-6.60938,17.35693741,17.23242569,17.43164444,5500,5500,5500,0.045866391,0.008788527,0.085690549,0.991467726,0.982569218,0.999507857,0.003211886,0.000293087,0.0057643,0.001355587,0.000293098,0.0027356,-20.5875,-27.1,-14.3,63.4,84.83520431,81.15685654,27000,1,1,15,0,31.73836232,48.82824707,0,0,288.5,110.9171753,1,46634.8,0,5675.2
676,6.76E+14,2004,8,24,18,29,17.5,119.9835587,-5.104243469,42.59557343,1,15,15,24,0,0,0,0,94.5,7093.6,0,0,7184,-0.000702002,1,107.9289169,1,1,1,1,2303397,41.73445287,5,-0.004292391,-79.21626964,719,7,0,0,15,102.3804505,107.6185303,103.992157,103.1863098,3,5,0,10.83987122,1,-32.75,1,0,1,1,1,69.88904495,58.61566811,0,-8.15,0,1,9,1,1,1,2,0,0,0,0,0,0,2172.35,2172.1,2172.6,2051.25,2051,2051.5,1966.75,1958.2,1975.3,2101.6,2101.4,2101.8,0,0,0,0,0,0,139.9625,139.86875,140.05625,10.16519652,10.16461039,10.16578264,344.078125,344.05625,344.1,484.08125,483.984375,484.178125,-1.242796135,-1.258139038,-1.227453232,2023.3,2023,2023.6,0.5,0,1,0,0,0,27014.45,27012.5,27016.6,31.2,-76.8,132.8,-3.966033067,-3.990202988,-3.937468613,-4.426360215,-4.477995957,-4.385710801,-4.19015416,-4.214324082,-4.165984238,-4.19015416,-4.214324082,-4.165984238,27014.65,27012.9,27016.4,27015.5,27013.8,27017.4,287.009375,286.9,287.14375,293.225,293.175,293.25,2.284041351,2.267561984,2.293928981,438.640625,438.6,438.675,0.002232566,-0.000243926,0.004734469,0.039824569,0.039024472,0.040700877,0.721562624,0.721299613,0.721910691,109.9439087,109.9319611,109.9566803,93.33828125,93.3234375,93.353125,1,1,1,432.596875,432.45,432.79375,100.6409622,100.628466,100.6548317,102.947197,102.945961,102.9481582,112.2494583,112.2467117,112.2505569,0.1703125,0.165625,0.175,-9.509770625,-9.9140675,-9.000005,18.10400772,18.02930069,18.12891006,5500,5500,5500,-0.135265549,-0.188959544,-0.07690222,0.995931244,0.987147236,1.003627968,-0.000457976,-0.004201079,0.003028698,0.002674537,0.0012701,0.003908,20.025,15.4,24.7,63.7,84.84748077,81.15481186,27000,1,1,15,0,31.73836232,48.82824707,0,0,288.5,110.9171753,1,43280,0,5740.2
676,6.76E+14,2004,8,24,18,29,27.5,119.9835587,-5.748670578,42.59761925,1,15,15,24,0,0,0,0,94.3,7085.6,0,0,7176,-0.001559975,1,107.9289169,1,1,1,1,2303397,41.72985293,5,-0.003998388,-79.18971469,719,7,0,0,15,102.1118286,107.2156067,103.8578491,102.9176941,3,5,0,10.83373451,1,-32.75,1,0,1,1,1,69.88231506,57.67734146,0,-8.25,0,1,9,1,1,1,2,0,0,0,0,0,0,2186.75,2184.3,2189.2,2051.65,2051.5,2051.8,1938.75,1921.1,1956.4,2101.5,2101.3,2101.7,0,0,0,0,0,0,139.68125,139.55625,139.80625,10.16319351,10.16265612,10.16373091,344.0125,343.996875,344.028125,483.7109375,483.59375,483.828125,-1.23768158,-1.245864487,-1.229498673,2023.2,2023,2023.4,0.5,0,1,0,0,0,27019.475,27017.9,27021.7,8.8,-97.6,152,-3.968230332,-4.007781113,-3.924285019,-4.438445176,-4.482390488,-4.403288926,-4.203337754,-4.245085801,-4.152800645,-4.203337754,-4.245085801,-4.152800645,27019.15,27016.9,27021,27019.95,27017.7,27021.9,286.7828125,286.5875,286.95625,293.0125,293,293.05,2.356550568,2.34666295,2.36863544,439.5625,439.4875,439.6,0.002245268,0.000162459,0.004480481,0.040497667,0.039786458,0.041208875,0.721091703,0.720638102,0.721501202,109.8889771,109.8803253,109.8979034,93.66171875,93.6515625,93.6703125,1,1,1,432.2921875,432.04375,432.51875,100.5644755,100.5554123,100.573539,102.9477463,102.945961,102.9492569,112.271843,112.269783,112.2741775,0.1671875,0.165625,0.171875,-12.00586438,-12.5859425,-11.39063,19.10010147,18.92578506,19.22461319,5500,5500,5500,-0.223016422,-0.260368579,-0.190058559,0.992268854,0.980509091,1.006145954,-0.001984538,-0.005178119,0.001563198,0.005342969,0.0038103,0.0069367,16.325,11.5,21.3,63.9,84.82702255,81.15072098,27000,1,1,15,0,33.20321007,48.82824707,0,0,288.3,110.9171753,1,42381.2,0,5806.8
676,6.76E+14,2004,8,24,18,29,37.5,119.9835587,-6.530165863,42.59557343,1,15,15,24,0,0,0,0,94.3,7076,0,0,7168,-0.021527987,1,107.9289169,1,1,1,1,2303397,41.72525223,5,-0.02304959,-79.1631046,719,7,0,0,15,101.574585,106.946991,103.3206177,102.7833832,3,5,0,10.83373451,1,-32.775,1,0,1,1,1,69.60831604,52.70017357,0,-8.15,0,1,9,1,1,1,2,0,0,0,0,0,0,2209.7,2205.4,2214,2051.2,2051.1,2051.3,1978.25,1964.8,1991.7,2099.45,2099.2,2099.7,0,0,0,0,0,0,140.5140625,140.44375,140.584375,10.1629003,10.16275377,10.16304684,344,343.984375,344.015625,484.54375,484.465625,484.621875,-1.246887207,-1.258139038,-1.235635376,2023.15,2022.9,2023.4,0.5,0,1,0,0,0,27019.775,27017.9,27021.5,12,-88,99.2,-3.998992051,-4.038542832,-3.955046738,-4.461516465,-4.504363145,-4.420867051,-4.236296738,-4.271452988,-4.201140488,-4.236296738,-4.271452988,-4.201140488,27019.525,27017.7,27021.2,27020.325,27018.3,27022.2,287.571875,287.4375,287.73125,293,293,293,2.340071189,2.324690437,2.351057434,440.7,440.6375,440.7375,0.002016667,-0.001056755,0.005039275,0.040599269,0.039735663,0.041513658,0.722958067,0.722654086,0.723321897,109.8690643,109.8594513,109.8792267,93.85742188,93.853125,93.8609375,1,1,1,433.3703125,433.20625,433.55625,100.5225906,100.5125656,100.5328903,102.888562,102.8844422,102.8932312,112.2349014,112.2318802,112.238472,0.16953125,0.16875,0.171875,-12.4453175,-12.656255,-12.1640675,19.12500381,19.02539444,19.22461319,5500,5500,5500,-0.397144454,-0.435045856,-0.359242671,0.997333306,0.987833977,1.007519388,-0.00562385,-0.008109094,-0.002637877,0.004194994,0.0030287,0.0051781,28.075,24.5,32,63.9,84.76769181,81.12617111,27000,1,1,15,0,30.76179715,48.82824745,0,0,288.25,110.9171753,1,42302.8,0,5847.6
676,6.76E+14,2004,8,24,18,29,47.5,119.9835587,-7.323936463,42.59761925,1,15,15,24,0,0,0,0,94.3,7072,0,0,7160.8,-0.001559975,1,107.9289169,1,1,1,1,2303397,41.72059983,5,-0.00319479,-79.13643017,719,7,0,0,15,101.574585,106.946991,103.052002,102.3804505,3,5,0,10.83168945,1,-32.75,1,0,1,1,1,69.33335419,55.93624611,0,-8,0,1,9,1,1,1,2,0,0,0,0,0,0,2175.65,2175.3,2176,2052.2,2052,2052.4,1990,1981.9,1998.1,2098.85,2098.6,2099.1,0,0,0,0,0,0,141.3,141.253125,141.346875,10.16016469,10.15982275,10.16050663,343.9203125,343.9,343.940625,485.2234375,485.178125,485.26875,-1.254047012,-1.266321564,-1.241772461,2023.1,2023,2023.2,0.5,0,1,0,0,0,27026.3,27024.2,27028.1,44.8,-68.8,134.4,-4.080290879,-4.091277207,-4.06491002,-4.526335801,-4.552702988,-4.495574082,-4.306609238,-4.324187363,-4.289031113,-4.306609238,-4.324187363,-4.289031113,27026.175,27024.7,27027.7,27027,27025.5,27028.3,288.3484375,288.25625,288.4625,293,293,293,2.345564276,2.33347938,2.355451917,441.484375,441.45,441.525,0.00145787,-0.000599551,0.00326128,0.039265776,0.038668871,0.039837265,0.724852803,0.724632299,0.725123703,109.7964232,109.7869476,109.806173,93.8625,93.8578125,93.86875,1,1,1,434.528125,434.3875,434.6875,100.4283829,100.4180832,100.4378586,102.7972412,102.7943573,102.8003998,112.1655502,112.162117,112.1687088,0.1609375,0.159375,0.1625,-11.6015675,-11.812505,-11.39063,18.92578506,18.92578506,18.92578506,5500,5500,5500,-0.282615464,-0.318594783,-0.243889659,0.991153002,0.987605047,0.995387697,-0.004133931,-0.006545926,-0.001465487,0.004579688,0.0037126,0.0053735,36.425,33.4,39.4,63.9,84.73700714,81.11185227,27000,1,1,15,0,32.2266449,48.82824707,0,0,288.25,110.9171753,1,42225.2,0,5866.6
676,6.76E+14,2004,8,24,18,29.3,39.5,119.9835587,-6.736791992,42.59761925,1,15,15,24,0,0,0,0,94.1,7064,0,0,7152.8,-0.001559975,1,107.9289169,1,1,1,1,2303397,41.71606767,5,-0.004155185,-79.10968528,719,7,0,0,15,101.4402741,106.8126801,102.9176941,101.9775177,3,5,0,10.83168945,1,-32.875,1,0,1,1,1,69.37661743,60.2923481,0,-8,0,1,9,1,1,1,2,0,0,0,0,0,0,2176.45,2176.1,2176.8,2052.3,2052,2052.6,1947.25,1922.7,1971.8,2097.55,2097.2,2097.9,0,0,0,0,0,0,141.4796875,141.453125,141.50625,10.15923657,10.1588459,10.15962724,343.8890625,343.878125,343.9,485.38125,485.35625,485.40625,-1.256092644,-1.266321182,-1.245864105,2023.3,2023,2023.6,0.5,0,1,0,0,0,27027.625,27026.1,27028.8,-23.2,-110.4,54.4,-4.10006627,-4.126433457,-4.082488145,-4.543913926,-4.574675644,-4.52194127,-4.325285996,-4.34616002,-4.306609238,-4.324187363,-4.34616002,-4.306609238,27027.8,27026.4,27028.9,27028.55,27027.3,27029.6,288.5015625,288.45,288.55,293,293,293,2.327986288,2.315901422,2.337873912,442.6375,442.6,442.6625,0.001419765,-0.000243938,0.002753282,0.038618094,0.038313282,0.039024508,0.725244967,0.725104809,0.725363088,109.7995813,109.7885956,109.8100174,93.64960938,93.640625,93.6578125,1,1,1,434.6953125,434.625,434.75625,100.4102554,100.400505,100.4208298,102.760025,102.7564545,102.7630463,112.1487961,112.1445389,112.1527786,0.15625,0.15625,0.15625,-14.1328175,-14.343755,-13.781255,19.27441787,19.22461319,19.42383194,5500,5500,5500,0.004668851,-0.032958222,0.04504252,0.988778192,0.986002874,0.992183065,0.00112355,-0.001465494,0.003321803,0.00571545,0.0051781,0.0062528,-37.0375,-41.4,-32.4,63.9,84.75132751,81.12003403,27000,1,1,15,0,32.2266449,48.82824707,0,0,288.25,110.9171753,1,42147.2,0,5842.6
